Date,Price
2015-08-24,1.8476
2015-08-21,1.8642
2015-08-20,1.8701
2015-08-19,1.8772
2015-08-18,1.8823
2015-08-17,1.8853
2015-08-14,1.8891
2015-08-13,1.8887
2015-08-12,1.8889
2015-08-11,1.8999
2015-08-10,1.8977
2015-08-07,1.8953
2015-08-06,1.8935
2015-08-05,1.8949
2015-08-04,1.8998
2015-08-03,1.8985
2015-07-31,1.8973
2015-07-30,1.8944
2015-07-29,1.8953
2015-07-28,1.8948
2015-07-27,1.8946
2015-07-24,1.9007
2015-07-23,1.904
2015-07-22,1.9012
2015-07-21,1.8995
2015-07-20,1.8999
2015-07-17,1.9014
2015-07-16,1.8966
2015-07-15,1.8961
2015-07-14,1.8919
2015-07-13,1.8917
2015-07-10,1.8892
2015-07-09,1.8847
2015-07-08,1.8762
2015-07-07,1.8875
2015-07-06,1.8897
2015-07-03,1.895
2015-07-02,1.8942
2015-06-30,1.8943
2015-06-29,1.8874
2015-06-26,1.8983
2015-06-25,1.9036
2015-06-24,1.9076
2015-06-23,1.9085
2015-06-22,1.9086
2015-06-19,1.9031
2015-06-18,1.9043
2015-06-17,1.8964
2015-06-16,1.8946
2015-06-15,1.8937
2015-06-12,1.8989
2015-06-11,1.8978
2015-06-10,1.8962
2015-06-09,1.8914
2015-06-08,1.8933
2015-06-05,1.902
2015-06-04,1.9079
2015-06-03,1.9105
2015-06-02,1.9055
2015-06-01,1.9135
2015-05-29,1.9152
2015-05-28,1.9166
2015-05-27,1.9205
2015-05-26,1.9184
2015-05-22,1.9288
2015-05-21,1.9255
2015-05-20,1.9243
2015-05-19,1.9292
2015-05-18,1.9323
2015-05-15,1.9332
2015-05-14,1.9253
2015-05-13,1.9183
2015-05-12,1.9181
2015-05-11,1.9239
2015-05-08,1.9272
2015-05-07,1.9215
2015-05-06,1.9241
2015-05-05,1.9251
2015-05-04,1.9329
2015-04-30,1.9397
2015-04-29,1.9405
2015-04-28,1.9455
2015-04-27,1.9464
2015-04-24,1.9448
2015-04-23,1.9359
2015-04-22,1.9392
2015-04-21,1.9383
2015-04-20,1.937
2015-04-17,1.9424
