Date,Price
2014-08-06,2.1099
2014-08-05,2.111
2014-08-04,2.1103
2014-08-01,2.1059
2014-07-31,2.1136
2014-07-30,2.1217
2014-07-29,2.1254
2014-07-28,2.1226
2014-07-25,2.122
2014-07-24,2.127
2014-07-23,2.1261
2014-07-22,2.1253
2014-07-21,2.1184
2014-07-18,2.119
2014-07-17,2.1204
2014-07-16,2.1213
2014-07-15,2.1176
2014-07-14,2.1182
2014-07-11,2.1142
2014-07-10,2.1151
2014-07-09,2.114
2014-07-08,2.1176
2014-07-07,2.1174
2014-07-04,2.1184
2014-07-03,2.12
2014-07-02,2.1194
2014-06-30,2.1097
2014-06-27,2.1079
2014-06-26,2.1062
2014-06-25,2.1011
2014-06-24,2.1024
2014-06-23,2.099
2014-06-20,2.1043
2014-06-19,2.1061
2014-06-18,2.0995
2014-06-17,2.1005
2014-06-16,2.1022
2014-06-13,2.1054
2014-06-12,2.1031
2014-06-11,2.1027
2014-06-10,2.1062
2014-06-09,2.1041
2014-06-06,2.1014
2014-06-05,2.0998
2014-06-04,2.0995
2014-06-03,2.1025
2014-05-30,2.1
2014-05-29,2.0999
2014-05-28,2.0982
2014-05-27,2.0972
2014-05-26,2.0974
2014-05-23,2.0951
2014-05-22,2.0941
2014-05-21,2.0908
2014-05-20,2.0872
2014-05-19,2.0888
2014-05-16,2.0872
2014-05-15,2.0845
2014-05-14,2.0875
2014-05-13,2.0823
2014-05-12,2.0763
2014-05-09,2.0722
2014-05-08,2.0712
2014-05-07,2.0705
2014-05-05,2.0704
2014-05-02,2.0729
2014-04-30,2.0645
2014-04-29,2.0663
2014-04-28,2.0643
2014-04-25,2.0644
2014-04-24,2.0706
2014-04-23,2.0687
2014-04-22,2.0704
2014-04-17,2.0689
2014-04-16,2.0681
2014-04-15,2.0644
2014-04-14,2.0687
2014-04-11,2.0678
2014-04-10,2.0734
2014-04-09,2.0663
2014-04-08,2.0558
2014-04-07,2.05
2014-04-04,2.0506
2014-04-03,2.0535
2014-04-02,2.0522
2014-04-01,2.0524
2014-03-31,2.0469
2014-03-28,2.0425
2014-03-27,2.0347
2014-03-26,2.0297
2014-03-25,2.0198
2014-03-24,2.015
2014-03-21,2.0104
2014-03-20,2.0049
2014-03-19,2.0192
2014-03-18,2.0189
2014-03-17,2.0126
2014-03-14,2.01
2014-03-13,2.0169
2014-03-12,2.0169
2014-03-11,2.0248
2014-03-10,2.0245
2014-03-07,2.0316
2014-03-06,2.0323
2014-03-05,2.0303
2014-03-04,2.0337
2014-03-03,2.0278
2014-02-28,2.0349
2014-02-27,2.0297
2014-02-26,2.0263
2014-02-25,2.026
2014-02-24,2.0238
2014-02-21,2.026
2014-02-20,2.0218
2014-02-19,2.0291
2014-02-18,2.0295
2014-02-17,2.0273
2014-02-14,2.0218
2014-02-13,2.0163
2014-02-12,2.0155
2014-02-11,2.0097
2014-02-10,1.9995
2014-02-07,1.9963
2014-02-06,1.984
2014-02-05,1.9759
2014-02-04,1.9783
2014-01-30,2.0016
2014-01-29,2.0035
2014-01-28,2.0025
2014-01-27,1.9982
2014-01-24,2.016
2014-01-23,2.0298
2014-01-22,2.0374
2014-01-21,2.0346
2014-01-20,2.0332
2014-01-17,2.0365
2014-01-16,2.0341
2014-01-15,2.035
2014-01-14,2.0301
2014-01-13,2.0301
2014-01-10,2.0269
2014-01-09,2.0243
2014-01-08,2.03
2014-01-07,2.029
2014-01-06,2.0245
2014-01-03,2.0307
2014-01-02,2.038
2013-12-31,2.0447
2013-12-30,2.0399
2013-12-27,2.0403
2013-12-24,2.0325
2013-12-23,2.0286
2013-12-20,2.0223
2013-12-19,2.0235
2013-12-18,2.0237
2013-12-17,2.0135
2013-12-16,2.0158
2013-12-13,2.0133
2013-12-12,2.02
2013-12-11,2.0264
2013-12-10,2.0342
2013-12-09,2.0365
2013-12-06,2.0315
2013-12-05,2.0288
2013-12-04,2.0314
2013-12-03,2.0374
2013-12-02,2.0449
2013-11-29,2.0438
2013-11-28,2.0418
2013-11-27,2.0387
2013-11-26,2.0361
2013-11-25,2.0353
2013-11-22,2.0338
2013-11-21,2.0299
2013-11-20,2.0337
2013-11-19,2.0377
2013-11-18,2.0412
2013-11-15,2.0293
2013-11-14,2.0216
2013-11-13,2.0105
2013-11-12,2.0151
2013-11-11,2.0179
2013-11-08,2.0165
2013-11-07,2.0199
2013-11-06,2.0243
2013-11-05,2.0225
2013-11-04,2.0291
2013-11-01,2.0329
2013-10-31,2.0355
2013-10-30,2.0376
2013-10-29,2.0341
2013-10-28,2.034
2013-10-25,2.0309
2013-10-24,2.0315
2013-10-23,2.0316
2013-10-22,2.0355
2013-10-21,2.0299
2013-10-18,2.0321
2013-10-17,2.0203
2013-10-16,2.0111
2013-10-15,2.0085
2013-10-11,2.0089
2013-10-10,2.0007
2013-10-09,1.9941
2013-10-08,1.9976
2013-10-07,1.9991
2013-10-04,2.0056
2013-10-03,2.0029
2013-10-02,1.9989
2013-09-30,1.9924
2013-09-27,2.0008
2013-09-26,1.9997
2013-09-25,1.9998
2013-09-24,1.9991
2013-09-23,2.0003
2013-09-19,2.011
2013-09-18,1.9898
2013-09-17,1.9836
2013-09-16,1.9831
2013-09-13,1.9661
2013-09-12,1.9674
2013-09-11,1.9671
2013-09-10,1.9652
2013-09-09,1.9544
2013-09-06,1.943
2013-09-05,1.9434
2013-09-04,1.9405
2013-09-03,1.9398
2013-09-02,1.9372
2013-08-30,1.9312
2013-08-29,1.9323
2013-08-28,1.9271
2013-08-27,1.9343
2013-08-26,1.9455
2013-08-23,1.941
2013-08-22,1.937
2013-08-21,1.9391
2013-08-20,1.942
2013-08-19,1.9486
2013-08-16,1.958
2013-08-15,1.9578
2013-08-13,1.9667
2013-08-12,1.9637
2013-08-09,1.9627
2013-08-08,1.9593
2013-08-07,1.952
2013-08-06,1.9581
2013-08-05,1.964
2013-08-02,1.9586
2013-08-01,1.9586
2013-07-31,1.9494
2013-07-30,1.9514
2013-07-29,1.9485
2013-07-26,1.9536
2013-07-25,1.9513
2013-07-24,1.9564
2013-07-23,1.9566
2013-07-22,1.9486
2013-07-19,1.9444
2013-07-18,1.9457
2013-07-17,1.9435
2013-07-16,1.9418
2013-07-15,1.943
2013-07-12,1.9428
2013-07-11,1.9403
2013-07-10,1.9161
2013-07-09,1.9128
2013-07-08,1.9032
2013-07-05,1.9101
2013-07-04,1.9093
2013-07-03,1.9001
2013-07-02,1.914
2013-06-28,1.9107
2013-06-27,1.905
2013-06-26,1.8926
2013-06-25,1.8803
2013-06-24,1.8725
2013-06-21,1.8972
2013-06-20,1.9044
2013-06-19,1.9474
2013-06-18,1.9545
2013-06-17,1.9527
2013-06-14,1.9411
2013-06-13,1.9369
2013-06-11,1.9353
2013-06-10,1.952
2013-06-07,1.9534
2013-06-06,1.9446
2013-06-05,1.9495
2013-06-04,1.9626
2013-06-03,1.9609
2013-05-31,1.9664
2013-05-30,1.9721
2013-05-29,1.9701
2013-05-28,1.9839
2013-05-27,1.9797
2013-05-24,1.9781
2013-05-23,1.9754
2013-05-22,1.9937
2013-05-21,1.9992
2013-05-20,2.0012
2013-05-16,1.9948
2013-05-15,1.9953
2013-05-14,1.9916
2013-05-13,1.9872
2013-05-10,1.9938
2013-05-09,2.0014
2013-05-08,1.9993
2013-05-07,1.9915
2013-05-06,1.9882
2013-05-03,1.9874
2013-05-02,1.9849
2013-04-30,1.9815
2013-04-29,1.977
2013-04-26,1.9701
2013-04-25,1.9695
2013-04-24,1.964
2013-04-23,1.9573
2013-04-22,1.9529
2013-04-19,1.9498
2013-04-18,1.9396
2013-04-17,1.9456
2013-04-16,1.9499
2013-04-15,1.9472
2013-04-12,1.9578
2013-04-11,1.9607
